oclc_num,bibnumber,last_update,creator,title,extent,match_type,terms,context_snippets,rule_ids
20120215,873665,2.01002E+13,NULL,"Pope-Carter family papers, 1791-1967.","1,370 items.",summary,Miss,"planter's wife, Confederate military service, Columbus, Miss, and related Clark, Rivers, Rodes (or",GenderTerms
20121058,873681,2.01305E+13, Purviance (Family) ,"Purviance family papers, 1757-1932 ; (bulk 1776-1920).",3 linear feet,summary,Revolutionary,", Md., and elsewhere. The collection pertains to Revolutionary War activities in Maryland, shipping and trade, Western",Aggrandizement
20121058,873681,2.01305E+13, Purviance (Family) ,"Purviance family papers, 1757-1932 ; (bulk 1776-1920).",3 linear feet,summary,Revolutionary,"(1794), U.S. relations with Napoleon and the Revolutionary French Government; papers relating to the financial affairs of",Aggrandizement
20121111,873685,1.98908E+13," Ramsey, George Junkin, 1857-1928. ","Papers, 1802-1918; (bulk 1832-1918).","4,078 items.",summary,Indians,", especially Lynchburg, and his activities with the Choctaw Indians in Arkansas; and papers of his mother, Sabra",RaceTerms
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,abolitionist,"denominational rivalries, his ministry in Kentucky, and his abolitionist activities. Also contains an account of the life of",SlaveryTerms
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slave,", Va., to Mobile, Ala., in a slave coffle, his purchase by a good master and his",HateBaseFull
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slave,", Va., to Mobile, Ala., in a slave coffle, his purchase by a good master and his",SlaveryTerms
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slaves,"purchase of his freedom, and his work with fugitive slaves. Also includes an account written by Gregg and attributed",HateBaseFull
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slaves,"purchase of his freedom, and his work with fugitive slaves. Also includes an account written by Gregg and attributed",SlaveryTerms
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slave,"Gregg and attributed to Rankin of the flight of a slave woman and her child across the frozen Ohio River,",HateBaseFull
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,slave,"Gregg and attributed to Rankin of the flight of a slave woman and her child across the frozen Ohio River,",SlaveryTerms
20121128,873686,2.00706E+13,NULL,"Rankin-Parker papers, ca. 1880.",3 items.,summary,Uncle Tom,basis for such an incident in Harriet Beecher Stowe's Uncle Tom's Cabin.,HateBaseFull
20121167,873689,1.98908E+13," Remick, Clarke H. ","Papers, 1863-1866.",157 items.,summary,Colored,"Ga. Regiments involved include the 1st North Carolina Volunteers (Colored Troops), and the 35th and 103d U.S. Colored",HateBaseFull
20121167,873689,1.98908E+13," Remick, Clarke H. ","Papers, 1863-1866.",157 items.,summary,Colored,"Ga. Regiments involved include the 1st North Carolina Volunteers (Colored Troops), and the 35th and 103d U.S. Colored",RaceEuphemisms
20121167,873689,1.98908E+13," Remick, Clarke H. ","Papers, 1863-1866.",157 items.,summary,Colored,"Colored Troops), and the 35th and 103d U.S. Colored Troops.",HateBaseFull
20121167,873689,1.98908E+13," Remick, Clarke H. ","Papers, 1863-1866.",157 items.,summary,Colored,"Colored Troops), and the 35th and 103d U.S. Colored Troops.",RaceEuphemisms
20121178,873690,2.02004E+13," Renwick, William W., 1811-1872, creator. ","William W. Renwick papers, 1792-1948 ; (bulk 1840-1927).","2,393 items",summary,wife,,GenderTerms
20121178,873690,2.02004E+13," Renwick, William W., 1811-1872, creator. ","William W. Renwick papers, 1792-1948 ; (bulk 1840-1927).","2,393 items",summary,slavery,"families, including material on South Carolina cotton planting, slavery, politics, social life, and customs; U.S.",SlaveryTerms
20121178,873690,2.02004E+13," Renwick, William W., 1811-1872, creator. ","William W. Renwick papers, 1792-1948 ; (bulk 1840-1927).","2,393 items",bionote,planter,", S.C.",SlaveryTerms
20121178,873690,2.02004E+13," Renwick, William W., 1811-1872, creator. ","William W. Renwick papers, 1792-1948 ; (bulk 1840-1927).","2,393 items",bionote,planter,", S.C.",Aggrandizement
20121314,873693,1.98908E+13," Powell, William C. Fitzhugh. ","Papers, 1831-1847.",88 items.,summary,slaves,"Clinton, Miss.; and the sale and transportation of slaves.",HateBaseFull
20121314,873693,1.98908E+13," Powell, William C. Fitzhugh. ","Papers, 1831-1847.",88 items.,summary,slaves,"Clinton, Miss.; and the sale and transportation of slaves.",SlaveryTerms
20121376,873696,2.00711E+13," Richardson, Davis. http://id.loc.gov/authorities/names/no2020098018 ","Davis Richardson papers, 1720-1885.","1,723 items.",summary,slaves,"and some legal correspondence concerning the sale of land and slaves. Volumes include a mill book, 1811-1814",HateBaseFull
20121376,873696,2.00711E+13," Richardson, Davis. http://id.loc.gov/authorities/names/no2020098018 ","Davis Richardson papers, 1720-1885.","1,723 items.",summary,slaves,"and some legal correspondence concerning the sale of land and slaves. Volumes include a mill book, 1811-1814",SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,plantation,"family letters and business papers of James B. Richardson, plantation owner and slaveholder, and of his descendants. The",SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,plantation owner,"family letters and business papers of James B. Richardson, plantation owner and slaveholder, and of his descendants. The letters",Aggrandizement
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,slaveholder,"business papers of James B. Richardson, plantation owner and slaveholder, and of his descendants. The letters and papers",SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,slave,The letters and papers contain references to the allotment of slave labor for road and railroad construction; the impressment of,HateBaseFull
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,slave,The letters and papers contain references to the allotment of slave labor for road and railroad construction; the impressment of,SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,slaves,labor for road and railroad construction; the impressment of slaves for work on fortifications during the Civil War; political,HateBaseFull
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,summary,slaves,labor for road and railroad construction; the impressment of slaves for work on fortifications during the Civil War; political,SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,bionote,Plantation,"Plantation owner, of Sumter District, S.C.",SlaveryTerms
20121391,873697,2.01309E+13," Richardson, James Burchell. ","James Burchell Richardson papers, 1803-1910 and undated, (bulk 1822-1910).",3.5 linear feet,bionote,Plantation owner,"Plantation owner, of Sumter District, S.C.",Aggrandizement
20121422,873699,1.98908E+13," Riddick, Richard H. http://id.loc.gov/authorities/names/no2017035471 ","Papers, 1840-1879.",409 items.,summary,runaway slave,"as agent for the Albemarle Swamp Land Company, a runaway slave and Riddick's attempt to recover him from Boston,",SlaveryTerms
20121422,873699,1.98908E+13," Riddick, Richard H. http://id.loc.gov/authorities/names/no2017035471 ","Papers, 1840-1879.",409 items.,summary,slave,"agent for the Albemarle Swamp Land Company, a runaway slave and Riddick's attempt to recover him from Boston,",HateBaseFull
20121422,873699,1.98908E+13," Riddick, Richard H. http://id.loc.gov/authorities/names/no2017035471 ","Papers, 1840-1879.",409 items.,summary,slave,"agent for the Albemarle Swamp Land Company, a runaway slave and Riddick's attempt to recover him from Boston,",SlaveryTerms
20121443,873700,2.01112E+13," Rigsbee, Atlas M., 1841-1903. ","Papers, 1859-1905.",60 v.,bionote,property,"and property owner, of Durham, N.C.",HateBaseFull
20121460,873701,1.98908E+13," Riis, Jacob A. (Jacob August), 1849-1914. http://id.loc.gov/authorities/names/n80038476 ","Papers, 1900-1910.",52 items.,summary,chief,"Letters from Riis to Edward William Bok, editor in chief of the Ladies' Home Journal, William V. Alexander",HateBaseFull
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,Indian,"will avoid discussing Irish topics, will limit himself to Indian matters, and mentions that he does not want to",RaceTerms
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,slave,", the political situation in the United States, the slave states and the slave trade, the cotton trade,",HateBaseFull
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,slave,", the political situation in the United States, the slave states and the slave trade, the cotton trade,",SlaveryTerms
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,slave,"in the United States, the slave states and the slave trade, the cotton trade, Cuba, and Central",HateBaseFull
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,slave,"in the United States, the slave states and the slave trade, the cotton trade, Cuba, and Central",SlaveryTerms
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,Anglo,"letters, 1856, from British journalist Thornton Hunt discussing Anglo-American relations, Central America, and recruitment in",HateBaseFull
20121514,873705,2.0121E+13," Ripon, George Frederick Samuel Robinson, Marquess of, 1827-1909. http://id.loc.gov/authorities/names/n83035672 ","George Frederick Samuel Robinson correspondence, 1855-1907.",199 items.,summary,chief,"disagreement between Cambridge and Sir Hugh Rose, commander in chief in India, the role of Stephen C. Denison,",HateBaseFull
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",summary,slave,", England, a merchant, ship owner, and slave trader. The material, dating from 1768-1794",HateBaseFull
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",summary,slave,", England, a merchant, ship owner, and slave trader. The material, dating from 1768-1794",SlaveryTerms
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",summary,bills of sale,"1768-1794, largely consists of incoming correspondence, bills of sale, receipts, and other items related to ships'",SlaveryTerms
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",summary,slaves,these voyages were for the purpose of acquiring and trading slaves from Africa. A paper guide to the collection created,HateBaseFull
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",summary,slaves,these voyages were for the purpose of acquiring and trading slaves from Africa. A paper guide to the collection created,SlaveryTerms
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",bionote,slave,"Gloucestershire, England, a ship owner, and a slave trader who engaged in various types of trade in Newfoundland",HateBaseFull
20121732,873729,2.01205E+13," Rogers, James, -1799. ","James Rogers papers, 1768-1794 and undated.","28,000 items (10 lin. ft.)",bionote,slave,"Gloucestershire, England, a ship owner, and a slave trader who engaged in various types of trade in Newfoundland",SlaveryTerms
20121751,873731,1.98908E+13," Rogers, Sion Hart, 1825-1874. http://id.loc.gov/authorities/names/no2008105487 ","Papers, 1846-1873; (bulk 1853-1861).",113 items.,summary,wife,,GenderTerms
20121751,873731,1.98908E+13," Rogers, Sion Hart, 1825-1874. http://id.loc.gov/authorities/names/no2008105487 ","Papers, 1846-1873; (bulk 1853-1861).",113 items.,summary,wife,"matters. Includes letters from former schoolmates of Rogers' wife, correspondence of Rogers and his wife while he was",GenderTerms
20121751,873731,1.98908E+13," Rogers, Sion Hart, 1825-1874. http://id.loc.gov/authorities/names/no2008105487 ","Papers, 1846-1873; (bulk 1853-1861).",113 items.,summary,wife,"of Rogers' wife, correspondence of Rogers and his wife while he was in Congress (1854), lists",GenderTerms
20121921,873744,2.01105E+13," Ruggles, Daniel, 1810-1897. http://id.loc.gov/authorities/names/n88172994 ","Papers, 1845-1879; (bulk 1861-1865).",675 items.,summary,slavery,"S.C., to Wytheville, Va., aand commenting on slavery, Charleston society, contemporary literature and theology, education",SlaveryTerms
20121952,873745,1.98908E+13," Romaine, William Govett, 1815-1893. http://id.loc.gov/authorities/names/nb2006007515 ","Papers, 1857-1877.",12 items.,summary,chief,"military secretary to Colin Campbell, commander-in-chief in India, concerning the campaign in Oudh and other",HateBaseFull
20121952,873745,1.98908E+13," Romaine, William Govett, 1815-1893. http://id.loc.gov/authorities/names/nb2006007515 ","Papers, 1857-1877.",12 items.,summary,Anglo,"Henry Layard, British ambassador to Turkey, commenting on Anglo-Turkish relations, the Russo-Turkish War,",HateBaseFull
20121984,873746,1.98908E+13," Rombauer, Robert J. (Robert Julius), 1830-1925. http://id.loc.gov/authorities/names/no2005114321 ","Papers, 1846-1916.",142 items.,summary,Guido,"army orders; letters from Rombauer's brother, R. Guido Rombauer, concerning war activities, including mention of black",HateBaseFull
20122035,873748,1.98908E+13," Root, George A. http://id.loc.gov/authorities/names/n88651401 ","Papers, 1863-1865.",34 items.,summary,plantation,of sugar and coffee; the burning of the Taylor plantation when the owner attempted to signal the Confederates; foraging,SlaveryTerms
20122035,873748,1.98908E+13," Root, George A. http://id.loc.gov/authorities/names/n88651401 ","Papers, 1863-1865.",34 items.,summary,yellow,"for voting purposes; burning of Washington, N.C.; yellow fever in New Bern; the siege of Petersburg;",HateBaseFull
20122068,873749,2.0091E+13," Roper, Daniel C. (Daniel Calhoun), 1867-1943. http://id.loc.gov/authorities/names/n88274975 ","Daniel C. Roper papers, 1898-1941; (bulk 1928-1938).","33,900 items (56 lin. ft.)",summary,property,"by the secretary. Financial papers include material on the property and investments of the Roper family, brokerage statements,",HateBaseFull
20159058,874779,2.0091E+13," Shuford, George A. ","George A. Shuford papers, 1952-1959.","36,000 items.",summary,Indians,", fish and wildlife, foreign relations, highways, Indians, the House Interior and Insular Affairs Committee and its",RaceTerms
20159060,874781,2.01206E+13," Sickles, Daniel Edgar, 1819-1914. http://id.loc.gov/authorities/names/n88071835 ","Daniel Edgar Sickles papers, 1856-1912.",26 items.,summary,Freedmen,Hollins McBlair regarding an newspaper article on the destitution of Freedmen; administrative telegrams of Sickles (Jan. 1866) while,SlaveryTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,planter,"of his son, John Coles Rutherfoord, lawyer, planter, and state legislator; and of other members of",SlaveryTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,planter,"of his son, John Coles Rutherfoord, lawyer, planter, and state legislator; and of other members of",Aggrandizement
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,slaves,"politics, the American Party; the return of fugitive slaves, secession and events preceeding the Civil War, Confederate",HateBaseFull
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,slaves,"politics, the American Party; the return of fugitive slaves, secession and events preceeding the Civil War, Confederate",SlaveryTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,anti-slavery,"of Rutherfoord's relatives by marriage, concerning agriculture and anti-slavery sentiment in Virginia and relations between the United States and",SlaveryTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,slavery,"'s relatives by marriage, concerning agriculture and anti-slavery sentiment in Virginia and relations between the United States and",SlaveryTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,wife,"in Virginia. Includes scattered correspondence of J.C. Rutherfoord's wife, Ann Seddon Roy Rutherfoord, referring to life in",GenderTerms
20159065,874782,2.01301E+13," Rutherfoord, John, 1792-1866. http://id.loc.gov/authorities/names/n2012018804 ","John Rutherfoord papers, 1754-1931; (bulk 1781-1855).","2,745 items.",summary,Ann,". Includes scattered correspondence of J.C. Rutherfoord's wife, Ann Seddon Roy Rutherfoord, referring to life in the South",HateBaseFull
20159068,874783,2.01501E+13," Rutledge, John, Jr., 1766-1819. http://id.loc.gov/authorities/names/n81028369 ","John Rutledge papers, 1760-1862; (bulk 1788-1798).",119 items.,summary,prominent,"England, France, and Italy, and impressions of prominent Frenchmen. Correspondents include Jonathan Bryan, Charles Cadogan,",Aggrandizement
20159078,874788,1.98908E+13," Simpson, William Dunlap, 1823-1890. http://id.loc.gov/authorities/names/no2012159679 ","Papers, 1798-1914; (bulk 1852-1878).","4,076 items.",bionote,chief,.,HateBaseFull
20159083,874790,1.98908E+13," Singleton, Richard. ","Papers, 1775-1868; (bulk 1794-1844).",403 items.,summary,plantation,,SlaveryTerms
20159083,874790,1.98908E+13," Singleton, Richard. ","Papers, 1775-1868; (bulk 1794-1844).",403 items.,bionote,Revolutionary,"officer, and planter, of Sumter County,",Aggrandizement
20159083,874790,1.98908E+13," Singleton, Richard. ","Papers, 1775-1868; (bulk 1794-1844).",403 items.,bionote,planter,"of Sumter County, S.C.",SlaveryTerms
20159083,874790,1.98908E+13," Singleton, Richard. ","Papers, 1775-1868; (bulk 1794-1844).",403 items.,bionote,planter,"of Sumter County, S.C.",Aggrandizement
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,planter,"papers reflect the financial and the family affairs of a planter family of the antebellum South, and include student letters",SlaveryTerms
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,planter,"papers reflect the financial and the family affairs of a planter family of the antebellum South, and include student letters",Aggrandizement
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,plantation,", judges, and officials such as Asa Biggs; plantation records, including slave lists; and materials related to",SlaveryTerms
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,slave,"officials such as Asa Biggs; plantation records, including slave lists; and materials related to slavery and post-",HateBaseFull
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,slave,"officials such as Asa Biggs; plantation records, including slave lists; and materials related to slavery and post-",SlaveryTerms
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",summary,slavery,"records, including slave lists; and materials related to slavery and post-Civil War agricultural advances. There is",SlaveryTerms
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",bionote,Planter,"Planter family, of Williamston, N.C.",SlaveryTerms
20159088,874793,2.01602E+13," Slade (Family : Edenton, N.C.), http://id.loc.gov/authorities/names/no2020073040 creator. ","Slade family papers, 1751-1929 and undated.","2,781 items.",bionote,Planter,"Planter family, of Williamston, N.C.",Aggrandizement
20159092,874794,2.01307E+13, Scarborough family (N.C.) ,"Scarborough family papers, 1760-1945, 1996 and undated, bulk 1803-1930.",Approx. 2300 items (6.0 lin. ft.).,summary,slaves,"district registers. There are a few items referring to slaves, including two lists of slave names, most likely",HateBaseFull
20159092,874794,2.01307E+13, Scarborough family (N.C.) ,"Scarborough family papers, 1760-1945, 1996 and undated, bulk 1803-1930.",Approx. 2300 items (6.0 lin. ft.).,summary,slaves,"district registers. There are a few items referring to slaves, including two lists of slave names, most likely",SlaveryTerms
20159092,874794,2.01307E+13, Scarborough family (N.C.) ,"Scarborough family papers, 1760-1945, 1996 and undated, bulk 1803-1930.",Approx. 2300 items (6.0 lin. ft.).,summary,slave,"few items referring to slaves, including two lists of slave names, most likely from N.C. Over 100 Civil War",HateBaseFull
20159092,874794,2.01307E+13, Scarborough family (N.C.) ,"Scarborough family papers, 1760-1945, 1996 and undated, bulk 1803-1930.",Approx. 2300 items (6.0 lin. ft.).,summary,slave,"few items referring to slaves, including two lists of slave names, most likely from N.C. Over 100 Civil War",SlaveryTerms
20159093,874795,2.0091E+13," Slattery, Harry, 1887-1949. http://id.loc.gov/authorities/names/n89125930 ","Harry Slattery papers, 1890-1953 (bulk 1928-1944).","35,300 items.",summary,Teapot,-1929). There is also information about the Teapot Dome Scandal. There is extensive material concerning the relationship,HateBaseFull
20159093,874795,2.0091E+13," Slattery, Harry, 1887-1949. http://id.loc.gov/authorities/names/n89125930 ","Harry Slattery papers, 1890-1953 (bulk 1928-1944).","35,300 items.",summary,Amos,". Correspondents include Judson King, Basil M. Manly, Amos R. Pinchot, John Patrick Grace, Cornelia B. Pinchot",HateBaseFull
20159096,874797,2.01001E+13," Small, John H. (John Humphrey), 1858-1946. http://id.loc.gov/authorities/names/no2009075265 ","John Humphrey Small papers, 1720-1946; (bulk 1850-1870)","9,721 items.",summary,planter,"law, Col. Rufus W. Wharton, lawyer and planter; and of Col. David M. Carter, lawyer",SlaveryTerms
20159096,874797,2.01001E+13," Small, John H. (John Humphrey), 1858-1946. http://id.loc.gov/authorities/names/no2009075265 ","John Humphrey Small papers, 1720-1946; (bulk 1850-1870)","9,721 items.",summary,planter,"law, Col. Rufus W. Wharton, lawyer and planter; and of Col. David M. Carter, lawyer",Aggrandizement
20159096,874797,2.01001E+13," Small, John H. (John Humphrey), 1858-1946. http://id.loc.gov/authorities/names/no2009075265 ","John Humphrey Small papers, 1720-1946; (bulk 1850-1870)","9,721 items.",summary,planter,"and of Col. David M. Carter, lawyer, planter, businessman, and court official, of Fairfield,",SlaveryTerms
20159096,874797,2.01001E+13," Small, John H. (John Humphrey), 1858-1946. http://id.loc.gov/authorities/names/no2009075265 ","John Humphrey Small papers, 1720-1946; (bulk 1850-1870)","9,721 items.",summary,planter,"and of Col. David M. Carter, lawyer, planter, businessman, and court official, of Fairfield,",Aggrandizement
20159097,874798,1.98908E+13," Scott, James George, 1851-1935. http://id.loc.gov/authorities/names/n81072706 ","Scrapbooks, 1888-1897.",2 v.,summary,Anglo,"developments in the Far East in the 1880s, the Anglo-Siamese Boundary Commission, Siamese history in the 1890s",HateBaseFull
20159103,874800,1.99105E+13," Scott, William Lafayette, 1828-1872. ","Papers, 1847-1877; (bulk 1854-1871).","1,017 items.",summary,wife,"in North Carolina. Includes family correspondence with Scott's wife, Ella Penn Scott, and his brother, Levi",GenderTerms
20159103,874800,1.99105E+13," Scott, William Lafayette, 1828-1872. ","Papers, 1847-1877; (bulk 1854-1871).","1,017 items.",summary,property,"Scott, who was a Confederate receiver for sequestrated Federal property. Other correspondents include Kemp P. Battle, W. H.",HateBaseFull
20159109,874804,2.01109E+13," Scruggs, Langhorne. ","Langhorne Scruggs papers, 1785-1841; (bulk 1839-1900).",765 items.,summary,slavery,"mid-19th century economic conditions, Virginia and national politics, slavery, and land sales.",SlaveryTerms
20159112,874806,2.00711E+13," Smith, Josiah Townsend, approximately 1830-approximately 1900. ","Josiah Townsend Smith papers, 1838-1913.",660 items.,summary,slavery,"his former schoolmates' fears of the sectional conflict over slavery, attitudes toward secession, North Carolina politics, and",SlaveryTerms
20159117,874808,2.0091E+13," Smith, Washington M., approximately 1820-1869. ","Washington M. Smith papers, 1831-1916.","8,578 items.",summary,successful,"in Selma, economic conditions during Reconstruction, Smith's successful efforts to reestablish in New York and England his former",Aggrandizement
20159117,874808,2.0091E+13," Smith, Washington M., approximately 1820-1869. ","Washington M. Smith papers, 1831-1916.","8,578 items.",bionote,Planter,", banker, and lawyer, of Selma, Ala.",SlaveryTerms
20159117,874808,2.0091E+13," Smith, Washington M., approximately 1820-1869. ","Washington M. Smith papers, 1831-1916.","8,578 items.",bionote,Planter,", banker, and lawyer, of Selma, Ala.",Aggrandizement
20159121,874809,2.0091E+13," Seibert, Henry James. ","Henry James Seibert papers, 1779-1912.","16,658 items.",summary,slavery,"the Old Northwest, social life and customs, and slavery in Virginia.",SlaveryTerms
20159123,874810,1.98908E+13," Smith, Whitefoord. http://id.loc.gov/authorities/names/nr94022168 ","Papers, 1807-1893.",193 items.,summary,slavery,"in South Carolina, John C. Calhoun's views of slavery, the religious instruction of slaves, the Confederate press",SlaveryTerms
20159123,874810,1.98908E+13," Smith, Whitefoord. http://id.loc.gov/authorities/names/nr94022168 ","Papers, 1807-1893.",193 items.,summary,slaves,"Calhoun's views of slavery, the religious instruction of slaves, the Confederate press, Smith's activities in the",HateBaseFull
20159123,874810,1.98908E+13," Smith, Whitefoord. http://id.loc.gov/authorities/names/nr94022168 ","Papers, 1807-1893.",193 items.,summary,slaves,"Calhoun's views of slavery, the religious instruction of slaves, the Confederate press, Smith's activities in the",SlaveryTerms
20159125,874812,2.01805E+13," Smith, William, 1756-1835. http://id.loc.gov/authorities/names/n86104925 ","William Smith papers, 1785-1860.",328 items.,summary,abolition,and printed materials relating to Smith's advocacy for the abolition of slavery in Great Britain and in Britain's colonies,SlaveryTerms
20159125,874812,2.01805E+13," Smith, William, 1756-1835. http://id.loc.gov/authorities/names/n86104925 ","William Smith papers, 1785-1860.",328 items.,summary,slavery,materials relating to Smith's advocacy for the abolition of slavery in Great Britain and in Britain's colonies in the,SlaveryTerms
20159125,874812,2.01805E+13," Smith, William, 1756-1835. http://id.loc.gov/authorities/names/n86104925 ","William Smith papers, 1785-1860.",328 items.,summary,slave,"Collection contains notes, statistics, and research on the slave trade between Africa and the British West Indies; slave",HateBaseFull
20159125,874812,2.01805E+13," Smith, William, 1756-1835. http://id.loc.gov/authorities/names/n86104925 ","William Smith papers, 1785-1860.",328 items.,summary,slave,"Collection contains notes, statistics, and research on the slave trade between Africa and the British West Indies; slave",SlaveryTerms
20159125,874812,2.01805E+13," Smith, William, 1756-1835. http://id.loc.gov/authorities/names/n86104925 ","William Smith papers, 1785-1860.",328 items.,summary,slave,slave trade between Africa and the British West Indies; slave revolts and the conditions on sugar plantations in the Caribbean,HateBaseFull
