oclc_num,bibnumber,last_update,creator,title,extent,match_type,terms,context_snippets,rule_ids
20019157,000868015,20100204132003.0," Moses, Montrose Jonas, 1878-1934. http://id.loc.gov/authorities/names/n50007961 ","Montrose Jonas Moses papers, 1789-1960.","22,488 items. 25.0 linear feet.",summary,wife,"Correspondence, research notes, literary drafts, scrapbooks, playbills, and photos, relating to Moses' career. Includes correspondence and research notes relating to Margaret Anglin, Sir James Matthew Barrie, Phillip Barry, Ethel Barrymore, Sarah Bernhardt, Billie Burke, Heinrich Conrad, Owen Davis, John Drinkwater, Edwin Forrest, James A. Herne, Henrik Ibsen, Sir Rabindranath Tagore, and other playwrights and actors prominent in the 19th and early 20th centuries; Moses' work as a reader for Thomas Y. Crowell Company and for Little, Brown and Company; and to the Ballet Russe, little theaters, entertaining troops at U.S. Army camps during World War I, Authors Club of New York, City College of New York, and Drama League of America. Correspondents include Winthrop Ames, Margaret Anglin, David Belasco, Henry Adams Bellows, May Friend Bennet, William Frederick Bigelow, Abbie Faarwell Brown, Richard Eugene Burton, Royal Jenkins Davis, William Crowell Edgar, John Erskine, William Clyde Fitch, Daniel Frohman, Hanniabal Hamlin Garland, Norman Bell Geddes, Harley Granville Granville-Barker, Hilary Abner Herbert, Hamilton Holt, Roland Holt, Henry Arthur Jones, Charles Rann Kennedy and his wife, Edith Wynne Matthison, Percy Mackaye, James Brander Matthews, Langdon Elwyn Mitchell, Arthur Huntington Nason, Eugene Gladstone O'Neill, Charles Fulton Cursler, William Lyon Phelps, Elmer Rice, Charles William Taussig, Augustus Thomas, Carl Van Doren, Eugene Walter, Kate Douglas (Smith) Wiggin, Percival Wilde, and Starke Young.",GenderTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,summary,plantation,"Correspondence, account book (1838-1842), plantation book, accounts, bills, records of purchases, and other materials (chiefly 1835-1857). Topics include slavery, economic conditions, settlement of the estates of Isaac Motte and Mary Motte, and other matters. Plantation book includes drawings of plantation house and of vegetable and flower gardens, with a key to show what was planted and where.",SlaveryTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,summary,slavery,"Correspondence, account book (1838-1842), plantation book, accounts, bills, records of purchases, and other materials (chiefly 1835-1857). Topics include slavery, economic conditions, settlement of the estates of Isaac Motte and Mary Motte, and other matters. Plantation book includes drawings of plantation house and of vegetable and flower gardens, with a key to show what was planted and where.",SlaveryTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,summary,Plantation,"Correspondence, account book (1838-1842), plantation book, accounts, bills, records of purchases, and other materials (chiefly 1835-1857). Topics include slavery, economic conditions, settlement of the estates of Isaac Motte and Mary Motte, and other matters. Plantation book includes drawings of plantation house and of vegetable and flower gardens, with a key to show what was planted and where.",SlaveryTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,summary,plantation,"Correspondence, account book (1838-1842), plantation book, accounts, bills, records of purchases, and other materials (chiefly 1835-1857). Topics include slavery, economic conditions, settlement of the estates of Isaac Motte and Mary Motte, and other matters. Plantation book includes drawings of plantation house and of vegetable and flower gardens, with a key to show what was planted and where.",SlaveryTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,bionote,planter,"Physician, planter, and Army surgeon, of Charleston, S.C.",SlaveryTerms
20019165,000868019,20061018155600.0," Motte, Jacob Rhett, 1811-1868. http://id.loc.gov/authorities/names/no2001082396 ","Papers, 1743-1909; (bulk 1835-1857).",305 items.,bionote,planter,"Physician, planter, and Army surgeon, of Charleston, S.C.",Aggrandizement
20019172,000868022,20130731165220.0," Mason, Lucy Randolph, 1882-1959. http://id.loc.gov/authorities/names/n85361554 ","Lucy Randolph Mason papers, 1910-1954.","6,532 items.",summary,blacks,"The papers of Lucy Randolph Mason span the years 1910-1959, with the bulk of the papers dating between 1940-1954. The collection consists of correspondence, drafts of writings, memoranda, speeches, printed material, clippings, and miscellany. The most extensive correspondence begins in 1937 and relates to the development of labor unions in the South, attitudes of churches toward labor, conditions in textile mills, and blacks in the labor movement. There is also material on Georgia politics and government, especially the gubernatorial campaign of 1946, and the Roosevelt administration. Organizations mentioned frequently are the American Federation of Labor, the Southern Regional Council, the Highlander School in Monteagle, Tennessee, the Southern School for Workers in Richmond, the Southern Conference for Human Welfare, and the Southern Conference Education Fund. Correspondents include Jonathan Daniels, Allan S. Haywood of the CIO, Sidney Hillman, John L. Lewis, George Sinclair Mitchell, and Eleanor Roosevelt.",RaceTerms
20019173,000868023,19890717000000.0," Müller, George Henry. ","Papers, 1798-1852.",8 items.,bionote,planter,"Merchant and coffee planter, of Beaver, Pa.",SlaveryTerms
20019173,000868023,19890717000000.0," Müller, George Henry. ","Papers, 1798-1852.",8 items.,bionote,planter,"Merchant and coffee planter, of Beaver, Pa.",Aggrandizement
20019183,000868024,20190123105203.0," Mitchell, Nina Cornelia, 1872-1970. ","Nina Cornelia Mitchell papers, 1854-1958.","4,067 items.",summary,Miss,"Chiefly family correspondence, including that of Miss Mitchell, of Flushing, N.Y., and Shepherdstown, W. Va., relating to her relief work in Europe during and after World War I. Topics include U. S. Army camps, British Expeditionary Forces hospitals and nurses in France, refugees in Italy, various organizations for wounded soldiers, such as Le Phare de France, and the role women played in relief work. Some letters after World War I relate to continued European relief work and the Food for France Fund. Other correspondence includes that of John Fulton Berrien Mitchell, Sr., an officer in the 2nd New York Volunteer Cavalry, 1862-1864, concerning ordnance and camp and garrison equipage. Also included are photographs of the Mitchell family and their homes, and various photographs of Europe, postcards, printed materials, clippings, and other assorted papers.",GenderTerms
20019185,000868025,19890717000000.0," Massie, William, 1795-1862. http://id.loc.gov/authorities/names/no2020139743 ","Papers, 1766-1890.",614 items.,summary,plantation,"Correspondence, plantation records, indentures, deeds, inventory, surveyor's plats, architectural drawings, weather memoranda (1858-1860), and other papers, of Massie and of his father, Thomas Massie (1747-1834), and brother, Thomas Massie (1783-1864). The collection concerns economic conditions, politics, and international events before the Civil War; antebellum education in Virginia; commodity and land prices; the production of hemp and tobacco; Hampden-Sydney College (1834); and the Chicago fire (1871).",SlaveryTerms
20019185,000868025,19890717000000.0," Massie, William, 1795-1862. http://id.loc.gov/authorities/names/no2020139743 ","Papers, 1766-1890.",614 items.,bionote,Planter,"Planter, of Nelson County, Va.",SlaveryTerms
20019185,000868025,19890717000000.0," Massie, William, 1795-1862. http://id.loc.gov/authorities/names/no2020139743 ","Papers, 1766-1890.",614 items.,bionote,Planter,"Planter, of Nelson County, Va.",Aggrandizement
20019188,000868026,20131112124257.0, Munford-Ellis (Family) ,"Munford-Ellis family papers, 1777-1942.","12,522 items (30.0 lin. ft.)",summary,wife,"Correspondence and family, business, and personal papers (chiefly 1830-1900) of the Munford and Ellis families of Virginia. The earlier portion of the papers centers around George Wythe Munford and his wife, of Richmond, and concerns Virginia and Virginians from the Revolution through the Civil War. Includes correspondence of Powhatan Ellis, senator from Mississippi; literary manuscripts of members of the Munford family; and material on antebellum social, political, and literary life, Civil War battles in Virginia and on the Mississippi River, and Reconstruction. The later papers (after ca. 1866) center around Thomas Taylor Munford, Confederate Cavalry general and son of George Wythe Munford, and concern Confederate cavalry, Thomas Jonathan ""Stonewall"" Jackson, the Virginia Military Institute, Confederate controversies, and other matters. Includes a narrative of the Battle of Five Forks and the retreat of Lee to Appomattox. Correspondents and persons mentioned include John Allan, John D. Blair, Heros Von Borcke, Alexander Brown, Agnes S.B. Gamble Cabell, R.H. Dabney, John W. Daniel, Charles Ellis, Clement A. Evens, J.B. Floyd, Henry Gannett, Carter Glass, Wade Hampton, R.M.T. Hunter, Andrew Johnson, J.W. Jones, Fitzhugh Lee, G.W.C. Lee, Stephen D. Lee, John Letcher, James Longstreet, W. Gordon McCabe, J.Y. Mason, D.H. Maury, Lucian Minor, John S. Mosby, Edgar Allan Poe, Roger A. Pryor, William Radford, Wyndham Robertson, Thomas Rutherfoord, Edmund Schriver, Philip Slaughter, William Smith, J.B. Tabb, Nathaniel Beverley Tucker, Martin Van Buren, H.A. Wise, Marcus J. Wright, and members of the Allen, Nimmo, Pegram, Talbot, Taylor, Tucker, and Radford families. Also contains an album (1860-1890) containing 68 cartes de visites and cabinet cards primarily featuring members of the Munford, Ellis, Tucker, and Talbot families. Most of the subjects are identified and some are hand colored. Among the portraits of family members are George Wythe Munford, Powhatan Ellis, Rev William Munford, Dallas Tucker, Charles Ellis, and Maggie N. Tucker. There are also images of CSA Gen. Joseph Johnston and Jefferson Davis, along with a Mathew Brady photograph of an unidentified man. One card features a collage with images of ""Radical Members of the South Carolina legislature."" Identified Richmond photography studios include Anderson & Co. and C. R. Rees.",GenderTerms
20019188,000868026,20131112124257.0, Munford-Ellis (Family) ,"Munford-Ellis family papers, 1777-1942.","12,522 items (30.0 lin. ft.)",summary,colored,"Correspondence and family, business, and personal papers (chiefly 1830-1900) of the Munford and Ellis families of Virginia. The earlier portion of the papers centers around George Wythe Munford and his wife, of Richmond, and concerns Virginia and Virginians from the Revolution through the Civil War. Includes correspondence of Powhatan Ellis, senator from Mississippi; literary manuscripts of members of the Munford family; and material on antebellum social, political, and literary life, Civil War battles in Virginia and on the Mississippi River, and Reconstruction. The later papers (after ca. 1866) center around Thomas Taylor Munford, Confederate Cavalry general and son of George Wythe Munford, and concern Confederate cavalry, Thomas Jonathan ""Stonewall"" Jackson, the Virginia Military Institute, Confederate controversies, and other matters. Includes a narrative of the Battle of Five Forks and the retreat of Lee to Appomattox. Correspondents and persons mentioned include John Allan, John D. Blair, Heros Von Borcke, Alexander Brown, Agnes S.B. Gamble Cabell, R.H. Dabney, John W. Daniel, Charles Ellis, Clement A. Evens, J.B. Floyd, Henry Gannett, Carter Glass, Wade Hampton, R.M.T. Hunter, Andrew Johnson, J.W. Jones, Fitzhugh Lee, G.W.C. Lee, Stephen D. Lee, John Letcher, James Longstreet, W. Gordon McCabe, J.Y. Mason, D.H. Maury, Lucian Minor, John S. Mosby, Edgar Allan Poe, Roger A. Pryor, William Radford, Wyndham Robertson, Thomas Rutherfoord, Edmund Schriver, Philip Slaughter, William Smith, J.B. Tabb, Nathaniel Beverley Tucker, Martin Van Buren, H.A. Wise, Marcus J. Wright, and members of the Allen, Nimmo, Pegram, Talbot, Taylor, Tucker, and Radford families. Also contains an album (1860-1890) containing 68 cartes de visites and cabinet cards primarily featuring members of the Munford, Ellis, Tucker, and Talbot families. Most of the subjects are identified and some are hand colored. Among the portraits of family members are George Wythe Munford, Powhatan Ellis, Rev William Munford, Dallas Tucker, Charles Ellis, and Maggie N. Tucker. There are also images of CSA Gen. Joseph Johnston and Jefferson Davis, along with a Mathew Brady photograph of an unidentified man. One card features a collage with images of ""Radical Members of the South Carolina legislature."" Identified Richmond photography studios include Anderson & Co. and C. R. Rees.",RaceEuphemisms
20019199,000868029,20180523151234.0," Muse, Battaile, 1750-1803, creator. ","Battaile Muse papers, 1726-1891 ; (bulk 1777-1800).","6,920 items.",summary,Revolutionary,"Collection consists of correspondence, account books, memoranda, and other papers. The collection concerns the movement from Tidewater farms to western Virginia, the progress of the Revolutionary War, sale of farm produce, the treatment of slaves, business operations, the Mercer (1776-1783) and Fairfax estates, and Muse's career as a rental agent for George Washington in Frederick and Fauquier counties, Va. (1784-1792). Correspondents include W.M. Cary, Bryan Fairfax, Ferdinando Fairfax, G.W. Fairfax, Thomas Fairfax, J.L. Gervais, Tobias Lear, Richard Bland Lee, Warner Lewis, Stevens T. Mason, James Mercer, John Francis Mercer, Hugh Nelson, George Nicholas, John Hatley Norton, Thomas Rutherford, Magnus Tate, Hannah Fairfax Washington, George Washington, and Warner Washington.",Aggrandizement
20019199,000868029,20180523151234.0," Muse, Battaile, 1750-1803, creator. ","Battaile Muse papers, 1726-1891 ; (bulk 1777-1800).","6,920 items.",summary,slaves,"Collection consists of correspondence, account books, memoranda, and other papers. The collection concerns the movement from Tidewater farms to western Virginia, the progress of the Revolutionary War, sale of farm produce, the treatment of slaves, business operations, the Mercer (1776-1783) and Fairfax estates, and Muse's career as a rental agent for George Washington in Frederick and Fauquier counties, Va. (1784-1792). Correspondents include W.M. Cary, Bryan Fairfax, Ferdinando Fairfax, G.W. Fairfax, Thomas Fairfax, J.L. Gervais, Tobias Lear, Richard Bland Lee, Warner Lewis, Stevens T. Mason, James Mercer, John Francis Mercer, Hugh Nelson, George Nicholas, John Hatley Norton, Thomas Rutherford, Magnus Tate, Hannah Fairfax Washington, George Washington, and Warner Washington.",SlaveryTerms
20019199,000868029,20180523151234.0," Muse, Battaile, 1750-1803, creator. ","Battaile Muse papers, 1726-1891 ; (bulk 1777-1800).","6,920 items.",summary,Muse,"Collection consists of correspondence, account books, memoranda, and other papers. The collection concerns the movement from Tidewater farms to western Virginia, the progress of the Revolutionary War, sale of farm produce, the treatment of slaves, business operations, the Mercer (1776-1783) and Fairfax estates, and Muse's career as a rental agent for George Washington in Frederick and Fauquier counties, Va. (1784-1792). Correspondents include W.M. Cary, Bryan Fairfax, Ferdinando Fairfax, G.W. Fairfax, Thomas Fairfax, J.L. Gervais, Tobias Lear, Richard Bland Lee, Warner Lewis, Stevens T. Mason, James Mercer, John Francis Mercer, Hugh Nelson, George Nicholas, John Hatley Norton, Thomas Rutherford, Magnus Tate, Hannah Fairfax Washington, George Washington, and Warner Washington.",GenderTerms
20019208,000868032,20070919134946.0," Muse, Benjamin. http://id.loc.gov/authorities/names/n86862549 ","Benjamin Muse papers, 1919-1973.",747 items.,summary,Muse,"Correspondence, writings, addresses, memoranda, printed material, and clippings, documenting Muse's career as a soldier in World War I; secretary in the diplomatic services (1920-1934); Virginia state senator (1936); activist in the Republican Party; officer in World War II; and director of the Leadership Project, Southern Regional Council (1959-1964). Includes drafts and research notes for his books, Tarheel Tommy Atkins (1963); Ten years of prelude: the story of integration since the Supreme Court's 1954 decision (1964); and The American Negro revolution: from nonviolence to Black Power, 1963-1967 (1968); and memoranda (1959-1964) for the Southern Regional Council on his travels through the South and talks with Southern leaders on race relations.",GenderTerms
20019208,000868032,20070919134946.0," Muse, Benjamin. http://id.loc.gov/authorities/names/n86862549 ","Benjamin Muse papers, 1919-1973.",747 items.,summary,Negro,"Correspondence, writings, addresses, memoranda, printed material, and clippings, documenting Muse's career as a soldier in World War I; secretary in the diplomatic services (1920-1934); Virginia state senator (1936); activist in the Republican Party; officer in World War II; and director of the Leadership Project, Southern Regional Council (1959-1964). Includes drafts and research notes for his books, Tarheel Tommy Atkins (1963); Ten years of prelude: the story of integration since the Supreme Court's 1954 decision (1964); and The American Negro revolution: from nonviolence to Black Power, 1963-1967 (1968); and memoranda (1959-1964) for the Southern Regional Council on his travels through the South and talks with Southern leaders on race relations.",RaceTerms
20019208,000868032,20070919134946.0," Muse, Benjamin. http://id.loc.gov/authorities/names/n86862549 ","Benjamin Muse papers, 1919-1973.",747 items.,summary,Negro,"Correspondence, writings, addresses, memoranda, printed material, and clippings, documenting Muse's career as a soldier in World War I; secretary in the diplomatic services (1920-1934); Virginia state senator (1936); activist in the Republican Party; officer in World War II; and director of the Leadership Project, Southern Regional Council (1959-1964). Includes drafts and research notes for his books, Tarheel Tommy Atkins (1963); Ten years of prelude: the story of integration since the Supreme Court's 1954 decision (1964); and The American Negro revolution: from nonviolence to Black Power, 1963-1967 (1968); and memoranda (1959-1964) for the Southern Regional Council on his travels through the South and talks with Southern leaders on race relations.",SlaveryTerms
20019208,000868032,20070919134946.0," Muse, Benjamin. http://id.loc.gov/authorities/names/n86862549 ","Benjamin Muse papers, 1919-1973.",747 items.,summary,Negro,"Correspondence, writings, addresses, memoranda, printed material, and clippings, documenting Muse's career as a soldier in World War I; secretary in the diplomatic services (1920-1934); Virginia state senator (1936); activist in the Republican Party; officer in World War II; and director of the Leadership Project, Southern Regional Council (1959-1964). Includes drafts and research notes for his books, Tarheel Tommy Atkins (1963); Ten years of prelude: the story of integration since the Supreme Court's 1954 decision (1964); and The American Negro revolution: from nonviolence to Black Power, 1963-1967 (1968); and memoranda (1959-1964) for the Southern Regional Council on his travels through the South and talks with Southern leaders on race relations.",RaceEuphemisms
20019208,000868032,20070919134946.0," Muse, Benjamin. http://id.loc.gov/authorities/names/n86862549 ","Benjamin Muse papers, 1919-1973.",747 items.,summary,race relations,"Correspondence, writings, addresses, memoranda, printed material, and clippings, documenting Muse's career as a soldier in World War I; secretary in the diplomatic services (1920-1934); Virginia state senator (1936); activist in the Republican Party; officer in World War II; and director of the Leadership Project, Southern Regional Council (1959-1964). Includes drafts and research notes for his books, Tarheel Tommy Atkins (1963); Ten years of prelude: the story of integration since the Supreme Court's 1954 decision (1964); and The American Negro revolution: from nonviolence to Black Power, 1963-1967 (1968); and memoranda (1959-1964) for the Southern Regional Council on his travels through the South and talks with Southern leaders on race relations.",RaceEuphemisms
20019211,000868034,20140515092120.0," Maury, Richard L. (Richard Lancelot), 1840-1907. http://id.loc.gov/authorities/names/n97093644 ","Richard L. Maury papers, 1824-1940 and undated.","Approx. 5,731 items (10.8 lin. ft.)",summary,prominent,"Collection comprises correspondence, diaries, journals, booklets, maps, bills and receipts, legal papers, genealogical material, newspaper clippings, scrapbooks, and other records relating to Richard Maury's business and personal affairs, and the history of the Maury family. Includes material on his Civil War experiences, including a Civil War scrapbook, his attempt to establish a settlement of southerners in Mexico after the Civil War, life in Mexico and Nicaragua, Confederate veterans' views on prominent battles of the Civil War, and student life at the University of Virginia in the 1880s. Correspondents include his father, Matthew Fontaine Maury (1806-1873) and members of the Maury family.",Aggrandizement
20019222,000868036,20110826142003.0," Moore, James Otis, 1822-1886. ","James Otis Moore papers, 1850-1888.",241 items.,summary,wife,"Correspondence exchanged between Moore and his wife, Mary Elizabeth (Ross) Moore, during his service in the Civil War with the 22d Regiment, U. S. Colored Troops, the 3d Division Hospital, Petersburg, Va., and with his regiment in Texas in 1865; together with poetry and genealogical data. Subjects include the Civil War in Virginia, contraband, medical aspects of the war, Afro-American troops, and troop movements.",GenderTerms
20019222,000868036,20110826142003.0," Moore, James Otis, 1822-1886. ","James Otis Moore papers, 1850-1888.",241 items.,summary,Colored,"Correspondence exchanged between Moore and his wife, Mary Elizabeth (Ross) Moore, during his service in the Civil War with the 22d Regiment, U. S. Colored Troops, the 3d Division Hospital, Petersburg, Va., and with his regiment in Texas in 1865; together with poetry and genealogical data. Subjects include the Civil War in Virginia, contraband, medical aspects of the war, Afro-American troops, and troop movements.",RaceEuphemisms
20019232,000868038,19890717000000.0," Moore, John Samuel, Sir, 1831-1916. ","Papers, 1843-1892.",139 items.,summary,wife,"Chiefly letters from Moore to his wife recording his service with the H.M.S. Salamander in Australian waters (1864-1865), with the H. M. S. Pearl at Hong Kong, Singapore, and Chinese and Japanese ports (1866-1870), and at the British occupation of Alexandria, Egypt, in 1882.",GenderTerms
20019331,000868054,20130418145530.0," Noble, William Henry, 1913- ","William Henry Noble papers, 1807-1913.",359 items.,summary,anti-slavery,"Collection contains correspondence and other papers concerned with Noble's anti-slavery and Republican Party activities, and his work in the Army as a paymaster and supply agent. Includes letters of William A. Willoughby of New Haven while with the 10th Regiment, Connecticut Volunteers, in South Carolina, New Bern, N.C., Petersburg, Va., and St. Augustine, Fla. Also included is a manuscript by Joshua Chamberlain entitled ""The Charge at Fort Hell.""",SlaveryTerms
20019331,000868054,20130418145530.0," Noble, William Henry, 1913- ","William Henry Noble papers, 1807-1913.",359 items.,summary,slavery,"Collection contains correspondence and other papers concerned with Noble's anti-slavery and Republican Party activities, and his work in the Army as a paymaster and supply agent. Includes letters of William A. Willoughby of New Haven while with the 10th Regiment, Connecticut Volunteers, in South Carolina, New Bern, N.C., Petersburg, Va., and St. Augustine, Fla. Also included is a manuscript by Joshua Chamberlain entitled ""The Charge at Fort Hell.""",SlaveryTerms
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,summary,Plantation,"Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",SlaveryTerms
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,summary,slave,"Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",SlaveryTerms
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,bionote,Planter,"Planter, of Natchez, Miss. Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",SlaveryTerms
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,bionote,Planter,"Planter, of Natchez, Miss. Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",Aggrandizement
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,bionote,Plantation,"Planter, of Natchez, Miss. Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",SlaveryTerms
20019372,000868062,20061018155756.0," Nutt, Haller, 1816-1864. http://id.loc.gov/authorities/names/n85369252 ","Papers, 1846-1911.",723 items.,bionote,slave,"Planter, of Natchez, Miss. Plantation journal and other papers (chiefly 1853-1860), mostly relating to the management of Nutt's land and slave holdings in Mississippi and Louisiana. Includes papers concerning the construction and furnishing of Longwood, Nutt's house at Natchez, which was designed by Samuel Sloan of Philadelphia.",SlaveryTerms
20019397,000868066,20200617143401.0," Oaksmith, Appleton, 1827-1887. http://id.loc.gov/authorities/names/no2011069778 ","Appleton Oaksmith papers, 1840-1885.","2,098 items.",bionote,slave,"Ship captain, author, shipowner, and industrial promoter, of Hollywood, N.C. Born in Portland, M.E. Indicted for outfitting the slave ship Augusta in 1861 and convicted for outfitting the slave ship Margaret Scott in 1862. Oaksmith escaped from jail in 1862 and fled the United States. Eventually he returned and received a presidential pardon for his crimes from President Grant in 1872.",SlaveryTerms
20019397,000868066,20200617143401.0," Oaksmith, Appleton, 1827-1887. http://id.loc.gov/authorities/names/no2011069778 ","Appleton Oaksmith papers, 1840-1885.","2,098 items.",bionote,slave,"Ship captain, author, shipowner, and industrial promoter, of Hollywood, N.C. Born in Portland, M.E. Indicted for outfitting the slave ship Augusta in 1861 and convicted for outfitting the slave ship Margaret Scott in 1862. Oaksmith escaped from jail in 1862 and fled the United States. Eventually he returned and received a presidential pardon for his crimes from President Grant in 1872.",SlaveryTerms
20019437,000868072,19890717000000.0," Oglesby, Thaddeus K. ","Papers, 1876-1918.","2,156 items.",summary,race relations,"Corrospondence and other papers, chiefly relating to Oglesby's concern for the anti-Southern bias of many Northern historians during the late 19th and early 20th centuries, and illustrating his disdain for Appleton's cyclopaedia of American biography, the Encyclopaedia Britannica, and Harper's encyclopaedia of United States history. Includes papers relating to race relations in the South after the Civil War.",RaceEuphemisms
20019468,000868076,20140729152101.0," Orr, John M. http://id.loc.gov/authorities/names/n98060098 ","John M. Orr papers, 1774-1911 and undated.","Approx. 9,605 items (8.4 lin. ft.)",summary,racial,"The John M. Orr papers include legal and business correspondence and papers, and other items relating to Orr's activities as meat supply agent for the Confederate Army, his legal work for railroads, and his interest in the Southern racial problem and in colonization as a possible solution. Includes records of Orr as a commission merchant, mercantile and legal office accounts of Orr and Arthur Lee Rogers, and court records of Loudoun and Fauquier counties, Virginia, including an execution record book for Loudon County, Virginia. Other manuscript volumes include notes for suits, ledgers, and a journal.",RaceEuphemisms
166269876,000868085,20091008142224.0," Page, Thomas Nelson, 1853-1922. http://id.loc.gov/authorities/names/n80037026 ","Thomas Nelson Page papers, 1739-1927 and undated bulk, 1885-1920.",9329 items (12.4 lin. ft.),summary,race relations,"Collection includes personal and professional correspondence, legal and business papers, writings, diplomatic dispatches, clippings and other items, all relating to Page's legal and literary career. Topics include his activities as a lyceum lecturer; his marriages and family relations; his role in and perspective on American politics and foreign relations, particularly during World War II; travels in Europe; and his interest in civic affairs, social reform and race relations in the United States, particularly during and following Reconstruction. In the Correspondence Series, the largest in the collection, letters prior to 1880 include personal correspondence from various members of the Page family, especially between Thomas Nelson Page, his mother, Elizabeth Burwell (Nelson) Page, and brother, Rosewell Page, who lived at the ancestral estate, ""Oakland,"" in Hanover County, Virginia. Another set of correspondence, dated 1883-1912 and interfiled with the rest of the correspondence, comprises photocopies of letters (and other items) chiefly from Page to close friend Henry Wise Hobson (1858-1898), originally of Virginia, and his wife Katherine. Page describes his political activities in letters concerning the presidential campaigns of 1912 and 1916. Correspondence from this period also includes personal letters to members of the family describing new experiences in diplomatic life, and routine business correspondence. Significant correspondents in the series include C. F. Adams, Grover Cleveland, Josephus Daniels, J. C. Harris, William D. Howells, Robert Lansing, Robert T. Lincoln, Henry C. Lodge, Theodore Roosevelt, E. Root, J. M. Stoddart, and William H. Taft. For some of these individuals only one or two pieces of correspondence exist. The collection also includes two scrapbooks, found in the Personal Papers Series, containing cards and envelopes from distinguished persons. This series also houses documents related to Page's ties with the University of Virginia, personal reminiscences, various fragmentary notes, and a journal from 1863. Four folders of carbon copies of diplomatic dispatches from Page to the U.S. State Department and to President Woodrow Wilson, along with other papers related to his diplomatic activities, can be found in the Diplomacy Series. Another small group, the Legal and Financial Series, houses documents relating to Page's properties and other business affairs. The Writings and Speeches Series contains many manuscripts and drafts of political and literary speeches, memoirs, essays, and articles, but none of Page's major literary works. Several folders of materials in this series contain Page's detailed journalistic notes describing his trips in 1916 to the war fronts in Italy and France. Extensive folders of cuttings in the Clippings Series were taken from both American and Italian newspapers, and comprise a significant portion of the collection. The clippings refer to events in Page's career such as lyceum appearances, political appointments, and political speeches, both in the United States and in Italy. In addition, Page clipped articles referring to race relations in the United States, particularly in the South. The clippings also document national and global events during Page's years as an ambassador to Italy from 1913 to 1919, and provide rich background material for a study of United States foreign relations with Italy and other countries during World War I. There are also a few photographs in the Visual Materials Series, some of which depict scenes from wartime Italy.",RaceEuphemisms
